Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,3530.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dsvgsdb.jpg?v=1770388086,5,"",,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,3775.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dvdb.jpg?v=1770388086,6,"",,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,4020.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/fbndf.jpg?v=1770388086,7,"",,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,10,continue,manual,4265.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/hhhh_9cc7e0f7-0749-4c77-88fc-8ffd2b2ca877.jpg?v=1770388085,8,"",,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,10,continue,manual,4510.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,10,continue,manual,4755.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,10,continue,manual,5000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,10,continue,manual,5250.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,3250.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,3600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,3950.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,4300.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,4650.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,5000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,10,continue,manual,5350.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,5700.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,6050.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,80-85,,,,,,0.0,shopify,10,continue,manual,6400.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,30-35,,,85-90,,,,,,0.0,shopify,10,continue,manual,6750.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,3300.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,3625.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,3950.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,4275.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,50-55,,,,,,0.0,shopify,10,continue,manual,4600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,55-60,,,,,,0.0,shopify,10,continue,manual,4925.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,60-65,,,,,,0.0,shopify,10,continue,manual,5250.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,65-70,,,,,,0.0,shopify,10,continue,manual,5575.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,70-75,,,,,,0.0,shopify,10,continue,manual,5900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,75-80,,,,,,0.0,shopify,10,continue,manual,6225.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,80-85,,,,,,0.0,shopify,10,continue,manual,6550.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,35-40,,,85-90,,,,,,0.0,shopify,10,continue,manual,6900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,30-35,,,,,,0.0,shopify,1,continue,manual,3390.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,35-40,,,,,,0.0,shopify,1,continue,manual,3600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,40-45,,,,,,0.0,shopify,1,continue,manual,3800.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,45-50,,,,,,0.0,shopify,1,continue,manual,4000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,50-55,,,,,,0.0,shopify,1,continue,manual,4200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,55-60,,,,,,0.0,shopify,1,continue,manual,4400.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,60-65,,,,,,0.0,shopify,1,continue,manual,4600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,65-70,,,,,,0.0,shopify,1,continue,manual,4800.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,70-75,,,,,,0.0,shopify,1,continue,manual,5000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,75-80,,,,,,0.0,shopify,1,continue,manual,5200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,80-85,,,,,,0.0,shopify,1,continue,manual,5400.00,1.00,true,true,,,,,,,,,,,,,kg,,,
glass-door-floor-hatch-custom-built,,,,,,,,,40-45,,,85-90,,,,,,0.0,shopify,1,continue,manual,5600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,Bespoke Custom Steel Floor Hatch with Overal Border for floor Covering,"<p>Custom Steel Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days<br></span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,1940.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/2411f8b24c4d8eb2c1a04ea870420845.jpg?v=1770388100,1,"",false,Custom steel floor hatches - Ferrum decor studio,,,kg,,,active
customized-steel-floor-hatch,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/287825832c8fe1220db533747eda784e.jpg?v=1770388100,2,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/e0d2400a062916fe706922076aa35752.jpg?v=1770388099,3,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/fe2dd56dc7d77c79b8e9d70b4c3b6813.jpg?v=1770388099,4,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/ec8a95fe46ea138adf110d4084a4a8d3.jpg?v=1770388099,5,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/2b85602d4ed4e2953370f1b6d9d0d349.jpg?v=1770388099,6,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/8ff63a819a223711a7126fda3c5d9c38.jpg?v=1770388100,7,"",,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,7,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,80-85,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,30-35,,,85-90,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,50-55,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,55-60,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,60-65,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,65-70,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,70-75,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,75-80,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,80-85,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,35-40,,,85-90,,,,,,0.0,shopify,10,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,30-35,,,,,,0.0,shopify,1,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,35-40,,,,,,0.0,shopify,1,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,40-45,,,,,,0.0,shopify,1,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,45-50,,,,,,0.0,shopify,1,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,50-55,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,55-60,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,60-65,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,65-70,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,70-75,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,75-80,,,,,,0.0,shopify,1,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,80-85,,,,,,0.0,shopify,1,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch,,,,,,,,,40-45,,,85-90,,,,,,0.0,shopify,1,continue,manual,3900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,Bespoke Floor Hatch with Electric lifting system,"<p>Custom Steel Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days<br></span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,1940.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/f51faceda7e93785b85073ce5bd6e29f.jpg?v=1770388094,1,"",false,Bespoke Floor Hatch with Electric lifting system - Ferrum decor studio,,,kg,,,active
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/4b1463e8e2c5a1d56a58429ca09190ef.jpg?v=1770388094,2,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/7e37f3fe92cc086cebafbb9d4b5ae190.jpg?v=1770388094,3,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/c0fd730203ed0e58a1a92a8a2b0c80e4.jpg?v=1770388094,4,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/8e05be0e6f987bb104e4cacad4ecdf81_2a320647-7b77-488e-b914-392ae97eb466.jpg?v=1770388094,5,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/b91a9291fdd479c42487eff9e599a4bc_61c2c395-9dcc-4d2a-95a5-fbb0d503e530.jpg?v=1770388094,6,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dde558d741306c853a35a9c8db573c8b.jpg?v=1770388094,7,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/d4b7659684f7ce706b9666b876b85bd8.jpg?v=1770388094,8,"",,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
steel-floor-hatch-made-to-measure,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
